time,0,1,2,3
2012-03-27 12:03:30.088531,-4.787545582506298,5.3421661480244245,1.4328720310648282,7.315220715404391
2012-03-27 12:03:30.338531,-4.79377910755022,5.124482740789545,1.4726655450204449,7.1700338423277525
2012-03-27 12:03:30.588531,-4.744731786503549,5.302765983063914,1.435718423408669,7.259000908411021
2012-03-27 12:03:30.838531,-4.776418842496548,5.172077987878679,1.4995575047330847,7.198141453295881
2012-03-27 12:03:31.088531,-4.852769864594406,5.093316147796482,1.3983681118736573,7.172633973403711
2012-03-27 12:03:31.338531,-4.905215700414552,5.026118450061927,1.6313433887687436,7.210013106349101
2012-03-27 12:03:31.588531,-4.983708745404806,4.968822732379216,1.4260591211899907,7.180542933647983
2012-03-27 12:03:31.838531,-4.822698018234291,5.134893454186179,1.7376617017830767,7.255688468420395
2012-03-27 12:03:32.088531,-5.020655455210259,5.010323044065541,1.3841771398359013,7.22677414620597
2012-03-27 12:03:32.338531,-4.940727955760001,5.024817232759599,1.6976245184346765,7.248552266560322
2012-03-27 12:03:32.588531,-5.133443351639007,4.893154262546135,1.41435281754329,7.231569205508081
2012-03-27 12:03:32.838531,-5.083255529840656,4.912244407698456,1.357873182450207,7.198156116828658
2012-03-27 12:03:33.088531,-5.243673136096503,4.789213394092075,1.4206289267410384,7.242296558403588
2012-03-27 12:03:33.338531,-5.230064527837496,4.920314024680636,1.5567215289931158,7.347547004656974
2012-03-27 12:03:33.588531,-5.368242551081592,4.768103381980603,1.4757001329347565,7.3301111063094755
2012-03-27 12:03:33.838531,-5.184885703051024,4.824248578986339,1.5588466725420664,7.251649264412206
2012-03-27 12:03:34.088531,-5.407315366279788,4.724443929785182,1.2172856818822433,7.282939952203718
2012-03-27 12:03:34.338531,-5.193048850495605,4.885567592940564,1.320991512887003,7.251313373861612
2012-03-27 12:03:34.588531,-5.285646750357677,4.794524923352445,1.1329879980893873,7.225592890139122
2012-03-27 12:03:34.838531,-5.211622360475184,4.864221073273031,1.268667064330721,7.240937121533089
2012-03-27 12:03:35.088531,-5.0641039358147735,5.02904771329837,1.2392136524377269,7.243764218398766
2012-03-27 12:03:35.338531,-5.008725381275874,4.871515610466964,1.279368272958342,7.103223033659641
2012-03-27 12:03:35.588531,-5.041651171411973,4.8468451077814905,1.3443026702882135,7.121608224437027
2012-03-27 12:03:35.838531,-5.062793531182867,4.79805585047261,1.3571822511926321,7.105994789372831
2012-03-27 12:03:36.088531,-5.027502501048658,4.951443611440157,1.4422282372989337,7.2022633611792095
2012-03-27 12:03:36.338531,-5.132227544598127,4.902025436034625,1.278144211440966,7.211328973934154
2012-03-27 12:03:36.588531,-4.8860359666856965,4.877971747169427,1.398350229693946,7.044383521559179
2012-03-27 12:03:36.838531,-4.865233290466425,4.983476887729702,1.4521631713525138,7.114373812039361
2012-03-27 12:03:37.088531,-4.9516108790413345,4.936938072824766,1.4430164093041558,7.139615128973569
2012-03-27 12:03:37.338531,-5.033111225374899,4.915639011756872,1.465117303587349,7.186256620395069
2012-03-27 12:03:37.588531,-4.994145841747769,4.881651872806943,1.4120421221036346,7.125017940364852
2012-03-27 12:03:37.838531,-4.990783904967828,5.0025972330011115,1.4730835823227746,7.2183016217269005
2012-03-27 12:03:38.088531,-4.998418607747255,5.078474612844914,1.3460565578085222,7.251686785045507
2012-03-27 12:03:38.338531,-5.016140814812351,4.981480280277985,1.2813637728913276,7.184616035342672
2012-03-27 12:03:38.588531,-4.8791553699984105,5.1342450654731016,1.3376768002775818,7.20805166039479
2012-03-27 12:03:38.838531,-5.103148330204027,4.93026046767423,1.2115416119842357,7.198432067939852
2012-03-27 12:03:39.088531,-5.0096937716400625,4.9043674865994005,1.3071690545894241,7.131517585093565
2012-03-27 12:03:39.338531,-5.08671183427118,5.0389995077866825,1.193886543150361,7.258892367455549
2012-03-27 12:03:39.588531,-5.110743235076164,4.821144872023931,1.3124485804151333,7.147423001904471
2012-03-27 12:03:39.838531,-5.029724736449304,4.9802084415376,1.32722754308037,7.201537335647407
2012-03-27 12:03:40.088531,-5.148417977604472,4.880279353742199,1.2400036482453147,7.201454248299089
2012-03-27 12:03:40.338531,-5.078517281264533,4.8884059181057085,1.1581995995104932,7.143477900055385
2012-03-27 12:03:40.588531,-5.078826053807952,4.827164263394568,1.2423724411909902,7.116142086359922
2012-03-27 12:03:40.838531,-5.133729833794507,4.950607638501647,1.3018926944186469,7.249732587107146
2012-03-27 12:03:41.088531,-5.098727553832323,4.869159126201864,1.1958376560079278,7.15092728001134
2012-03-27 12:03:41.338531,-5.051675809352526,4.793603023218061,1.3321690095655303,7.090326698894039
2012-03-27 12:03:41.588531,-4.991590505004951,4.966579527943348,1.374033922991325,7.174319284682867
2012-03-27 12:03:41.838531,-5.152147874842543,4.942903855537243,1.05695487866267,7.21762286801259
2012-03-27 12:03:42.088531,-5.033736325049774,4.835447051950174,1.460970230968228,7.131232964790492
2012-03-27 12:03:42.338531,-5.096628460217501,5.08087560127013,1.285901101663755,7.3105718093963885
2012-03-27 12:03:42.588531,-5.0919354794716405,4.894476979298454,1.2145732727768823,7.166512405830925
2012-03-27 12:03:42.838531,-5.017113403163391,4.931885816474045,1.1836052877503005,7.134132468922207
2012-03-27 12:03:43.088531,-5.065863168636821,4.915294278005541,1.2794890797480534,7.173575105060212
2012-03-27 12:03:43.338531,-5.186680764771706,4.7720682634181415,1.0400619996260683,7.124326061420942
2012-03-27 12:03:43.588531,-5.061082267609273,4.731543683529911,1.1955760954426304,7.030751136873973
2012-03-27 12:03:43.838531,-5.187034662069641,4.776495051882678,1.1819337222835509,7.149629423266822
2012-03-27 12:03:44.088531,-5.2392463982610495,4.892551907002161,1.2054584034486349,7.269105649723822
2012-03-27 12:03:44.338531,-5.221378566505618,4.641073763252504,1.2662864867552994,7.099707126160494
2012-03-27 12:03:44.588531,-5.1854213113323535,4.916573927624713,1.270748837045302,7.257829976561233
2012-03-27 12:03:44.838531,-5.2468257684523945,4.752501664107896,1.1042517923407782,7.1648324985816805
2012-03-27 12:03:45.088531,-5.001919539564315,4.772855755079898,1.3747524982746195,7.049063453437406
2012-03-27 12:03:45.338531,-5.242979359767059,4.813522388598444,1.2378299022938921,7.224337562676233
2012-03-27 12:03:45.588531,-5.119174653163763,4.820043512924322,1.3564351405118897,7.160913690758581
2012-03-27 12:03:45.838531,-5.1282252775297925,4.926107354937912,1.337781715188956,7.235667770632011
2012-03-27 12:03:46.088531,-5.189713111257297,5.050538772204794,1.3993983177059115,7.375593516341444
2012-03-27 12:03:46.338531,-5.071019089707435,4.90008251198166,1.2420972475416643,7.160226868246306
2012-03-27 12:03:46.588531,-5.103091611209345,5.032255799662308,1.1781888811303436,7.2631447366309105
2012-03-27 12:03:46.838531,-5.091685023787686,4.938283671480066,1.1874411728111527,7.1917952237502965
2012-03-27 12:03:47.088531,-5.075216494020161,4.936510233956042,1.1682275547359497,7.1757725278029385
2012-03-27 12:03:47.338531,-5.090014916349652,4.905249437802318,1.2129108953772916,7.172229551251609
2012-03-27 12:03:47.588531,-5.0842713790097624,4.894578255003167,1.125070981538943,7.146502393707616
2012-03-27 12:03:47.838531,-5.172557128248499,4.988552591240766,1.2983859258538557,7.30252081222811
2012-03-27 12:03:48.088531,-5.102963052874894,4.864918994801245,1.2348059648689738,7.157682202770686
2012-03-27 12:03:48.338531,-5.120826106515937,4.917209426967054,1.2550990397183281,7.209513309602161
2012-03-27 12:03:48.588531,-5.015952080039651,4.955449612236024,1.336022562157934,7.1764345196803205
2012-03-27 12:03:48.838531,-5.1053422513388265,4.8686980655201815,1.1271862291637862,7.144178689795058
2012-03-27 12:03:49.088531,-5.04487538594263,4.880682273763389,1.3650042862922611,7.150878534747616
2012-03-27 12:03:49.338531,-5.099585875825514,4.836199336329829,1.2507014949759925,7.138547075923176
2012-03-27 12:03:49.588531,-5.018841506245859,4.971346870049256,1.3426946950470526,7.190680691789354
2012-03-27 12:03:49.838531,-5.061432391557028,4.860318600704328,1.3308995854762087,7.142274739974368
2012-03-27 12:03:50.088531,-5.025031881106982,5.047070783537877,1.2558306896450397,7.231941621807906
2012-03-27 12:03:50.338531,-4.9465086097396025,5.031037229094829,1.2749717889711079,7.169716597567744
2012-03-27 12:03:50.588531,-4.945874934976436,5.2056344420590195,1.0709451954535243,7.2599746851104285
2012-03-27 12:03:50.838531,-4.8470526955053375,4.949081599360384,1.2875691015320776,7.045932351460182
2012-03-27 12:03:51.088531,-5.006016906610382,5.101047725388594,1.1600417513517225,7.2406208318652
2012-03-27 12:03:51.338531,-4.939437182407246,4.6200449017185266,1.2645464159543471,6.88054737727643
2012-03-27 12:03:51.588531,-4.96895644694275,5.075769280683005,1.046196724467265,7.179727679280407
2012-03-27 12:03:51.838531,-5.177051683233358,4.894711770154567,1.3092771529822387,7.243912900296378
2012-03-27 12:03:52.088531,-4.829514575982277,4.795730510203682,1.2616900443198737,6.9220736729725445
2012-03-27 12:03:52.338531,-4.988701984125654,4.988049408070632,1.1793563575027823,7.152528629915104
2012-03-27 12:03:52.588531,-4.936989281226255,5.006325520901461,1.2923699886461868,7.148942479257024
2012-03-27 12:03:52.838531,-4.8441713672767674,4.845354883729505,1.2318525714032538,6.961387860369385
2012-03-27 12:03:53.088531,-5.024139804579769,5.254067819144234,1.301564586883613,7.385206821610306
2012-03-27 12:03:53.338531,-4.933993638725442,4.656869742399453,1.3085022172173655,6.9096242355949755
2012-03-27 12:03:53.588531,-5.284725525436842,5.042301094800407,1.2393090631266679,7.4087118424039815
2012-03-27 12:03:53.838531,-5.1963288410775075,4.494602894339602,1.2867671327986858,6.989925482898283
